time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,lumbar_extension
3.35,-0.200597732,-0.080181195,-0.086911549,1.75399,0.93082069,0.07718,0.13361646,0.144911298,0,-0.377004303,0.257452,1.129115978,-0.090320198,0,-1.258590134,0.356214942,-0.0872665
3.358,-0.203074191,-0.08304541,-0.083609841,1.75903,0.93305064,0.07595,0.130832866,0.146405171,0,-0.374890036,0.234769889,1.122949818,-0.089167677,0,-1.25553907,0.360830372,-0.0872665
3.367,-0.205846648,-0.085639477,-0.080711799,1.76391,0.93540418,0.07469,0.129606042,0.147715108,0,-0.374510957,0.212315746,1.116819799,-0.087921539,0,-1.251463469,0.365514373,-0.0872665
3.375,-0.207975315,-0.088462581,-0.077588549,1.76899,0.93811535,0.0735,0.127912028,0.149570628,0,-0.374561389,0.189298824,1.1087376,-0.086942394,0,-1.245867967,0.371990247,-0.0872665
3.383,-0.209392974,-0.091681163,-0.074656839,1.77413,0.94114859,0.0723,0.12639604,0.151439467,0,-0.376380337,0.163255032,1.098721615,-0.086629191,0,-1.239172524,0.378756304,-0.0872665
3.392,-0.211834533,-0.095196065,-0.072878797,1.77888,0.94435742,0.07115,0.129327081,0.153620128,0,-0.383095322,0.13710705,1.089324019,-0.087493297,0,-1.231330876,0.385487223,-0.0872665
3.4,-0.215585094,-0.098064035,-0.072549436,1.78329,0.94771768,0.06994,0.136697416,0.15520521,0,-0.394059132,0.110664868,1.080593569,-0.088448193,0,-1.221759492,0.390025815,-0.0872665
3.408,-0.217698837,-0.101247653,-0.071433941,1.78792,0.95140149,0.06881,0.140981919,0.157110746,0,-0.402120106,0.079979002,1.069698639,-0.089583127,0,-1.211377681,0.393089468,-0.0872665
3.417,-0.219961763,-0.104272876,-0.070036035,1.79255,0.95519506,0.06766,0.146770985,0.158925701,0,-0.412387156,0.046952893,1.058694646,-0.090329286,0,-1.200340159,0.396255661,-0.0872665
3.425,-0.222920281,-0.106879193,-0.070682697,1.79692,0.95899496,0.06651,0.156471712,0.15941045,0,-0.427299938,0.018061401,1.048503961,-0.091592852,0,-1.189194557,0.399359937,-0.0872665
3.433,-0.225283091,-0.109040998,-0.069823928,1.80108,0.96284549,0.06526,0.167139826,0.159650605,0,-0.44330756,-0.015505217,1.037927705,-0.091296678,0,-1.177142876,0.40134472,-0.0872665
3.442,-0.228956637,-0.110923838,-0.07014976,1.80501,0.96668104,0.06401,0.18120201,0.15987991,0,-0.461446285,-0.053439959,1.027960072,-0.09140212,0,-1.164029187,0.402748091,-0.0872665
3.45,-0.232853412,-0.113242156,-0.072292673,1.80889,0.97051197,0.0629,0.197854362,0.160060033,0,-0.484542731,-0.080319162,1.017906533,-0.093300631,0,-1.150870329,0.403425458,-0.0872665
3.458,-0.235962533,-0.115101194,-0.07336048,1.81264,0.97421958,0.0617,0.217446318,0.159786878,0,-0.51434172,-0.100946752,1.00768827,-0.093809544,0,-1.137989614,0.404002197,-0.0872665
3.467,-0.239789242,-0.11624412,-0.07618958,1.81591,0.977601,0.06064,0.24296051,0.159445145,0,-0.554266943,-0.113287193,0.99908537,-0.094719722,0,-1.125401312,0.405453482,-0.0872665
3.475,-0.243958373,-0.116278967,-0.078581781,1.81912,0.98100203,0.05939,0.269984554,0.158757831,0,-0.59590796,-0.132668198,0.990102855,-0.093821351,0,-1.111350373,0.408173182,-0.0872665
3.483,-0.248396811,-0.11462122,-0.083231632,1.82188,0.98416676,0.05787,0.302586628,0.15481825,0,-0.649048593,-0.140275257,0.981727187,-0.091776398,0,-1.097918447,0.409547935,-0.0872665
3.492,-0.251859327,-0.112882876,-0.088330558,1.82451,0.9869603,0.05644,0.337660122,0.151589347,0,-0.710183976,-0.149417365,0.973620093,-0.090074443,0,-1.086438682,0.410390159,-0.0872665
3.5,-0.254278539,-0.109128933,-0.093065783,1.82718,0.98973273,0.05449,0.373947151,0.14478395,0,-0.774616657,-0.164743143,0.963515181,-0.085150477,0,-1.073704757,0.412830665,-0.0872665
3.508,-0.257595126,-0.106475678,-0.09842535,1.82964,0.9924451,0.05288,0.41066186,0.139598938,0,-0.84105586,-0.170540193,0.955002448,-0.082500113,0,-1.061677686,0.413528578,-0.0872665
3.517,-0.260569883,-0.103024546,-0.101683881,1.83218,0.99512313,0.05096,0.447957088,0.133965284,0,-0.908446567,-0.173520858,0.946109014,-0.077466844,0,-1.049101469,0.414914448,-0.0872665
3.525,-0.262960909,-0.098847674,-0.105676915,1.8347,0.99780917,0.0489,0.484550769,0.125790606,0,-0.973827126,-0.167712062,0.93615189,-0.071924233,0,-1.036206115,0.413840146,-0.0872665
3.533,-0.264804962,-0.095155231,-0.108433375,1.83745,1.00051322,0.04712,0.519305629,0.119557995,0,-1.04085185,-0.159545641,0.925476867,-0.066804303,0,-1.023314725,0.412092629,-0.0872665
3.542,-0.266239658,-0.091303213,-0.110991839,1.84034,1.00319058,0.04527,0.553694627,0.112649944,0,-1.106319984,-0.152718939,0.914324189,-0.061095695,0,-1.009654506,0.412776247,-0.0872665
3.55,-0.267223686,-0.08748992,-0.112843782,1.84317,1.00578638,0.04335,0.588440316,0.105507686,0,-1.171271421,-0.144661091,0.903482488,-0.054777511,0,-0.996101264,0.414935168,-0.0872665
3.558,-0.26765867,-0.083439675,-0.113421668,1.84594,1.00845184,0.04123,0.622573137,0.097755382,0,-1.235430822,-0.133797641,0.89217656,-0.047515764,0,-0.982209452,0.416059402,-0.0872665
3.567,-0.268062978,-0.079254539,-0.112820022,1.84866,1.01101109,0.03909,0.656416713,0.089643887,0,-1.298296434,-0.123167672,0.880714201,-0.039822838,0,-0.968000874,0.415808533,-0.0872665
3.575,-0.268936374,-0.075193316,-0.111485846,1.85137,1.01343216,0.03707,0.690663467,0.081429681,0,-1.359370041,-0.114828849,0.87008229,-0.032211258,0,-0.953966798,0.415178825,-0.0872665
3.583,-0.269484769,-0.071593577,-0.109324142,1.85432,1.01586758,0.03513,0.724075961,0.073323815,0,-1.417729581,-0.103741294,0.859088874,-0.024821084,0,-0.939696313,0.41499658,-0.0872665
3.592,-0.269041308,-0.067915763,-0.106341101,1.85734,1.0181857,0.03309,0.756545728,0.064475029,0,-1.474811224,-0.086003507,0.847491976,-0.016865325,0,-0.926108818,0.415255834,-0.0872665
3.6,-0.267502972,-0.064095756,-0.102362775,1.86039,1.02055465,0.031,0.786822052,0.054717473,0,-1.529770761,-0.063023342,0.834590308,-0.008306995,0,-0.911892167,0.417420286,-0.0872665
3.608,-0.265813058,-0.060001821,-0.097722729,1.86341,1.02288552,0.02879,0.816825622,0.043896599,0,-1.581777097,-0.04082955,0.821935554,0.000983501,0,-0.898126489,0.419693763,-0.0872665
3.617,-0.265556146,-0.056038546,-0.092783371,1.86618,1.02502458,0.0267,0.84884251,0.033522863,0,-1.629982479,-0.021074285,0.811583692,0.00981769,0,-0.88507016,0.419686771,-0.0872665
3.625,-0.265192737,-0.053313057,-0.087369713,1.86899,1.02706354,0.02503,0.87954742,0.024982737,0,-1.674568457,0.006879236,0.801187048,0.016933086,0,-0.872308156,0.418973783,-0.0872665
3.633,-0.264834584,-0.050799725,-0.081489544,1.87166,1.0288534,0.0233,0.911025999,0.015980534,0,-1.717296108,0.032434531,0.791746336,0.024155139,0,-0.861140885,0.417027986,-0.0872665
3.642,-0.263650503,-0.048004285,-0.076002403,1.87464,1.03090053,0.02154,0.941336237,0.006411671,0,-1.755951823,0.050861505,0.780595214,0.031288352,0,-0.848778319,0.416782417,-0.0872665
3.65,-0.260273375,-0.045023867,-0.071418434,1.87855,1.03354042,0.01984,0.965612396,-0.003320936,0,-1.788530167,0.073725849,0.764310298,0.0382724,0,-0.833586477,0.417279685,-0.0872665
3.658,-0.257962656,-0.043417101,-0.067878981,1.88224,1.0359728,0.01871,0.989802417,-0.009549092,0,-1.817582234,0.098208009,0.749982059,0.042692411,0,-0.819741987,0.414878762,-0.0872665
3.667,-0.258595551,-0.04224289,-0.062120405,1.88468,1.03755343,0.01757,1.020485976,-0.015814671,0,-1.845729354,0.114081497,0.742274314,0.047513747,0,-0.808449802,0.412154935,-0.0872665
3.675,-0.25688014,-0.040016981,-0.057210354,1.88805,1.03969175,0.01628,1.046507166,-0.023826995,0,-1.86909624,0.132463878,0.729139138,0.053444901,0,-0.794386372,0.411127383,-0.0872665
3.683,-0.257040905,-0.039387572,-0.051357955,1.89044,1.04119367,0.01541,1.075949537,-0.028262625,0,-1.890462461,0.148440858,0.721742303,0.057243426,0,-0.784701449,0.409762542,-0.0872665
3.692,-0.255341987,-0.038517183,-0.046039204,1.89366,1.04308359,0.01443,1.100464633,-0.033602573,0,-1.907447565,0.162510699,0.710391153,0.061338069,0,-0.773437545,0.409148872,-0.0872665
3.7,-0.252646812,-0.037292957,-0.042168085,1.89752,1.04531145,0.01348,1.121855908,-0.038950062,0,-1.919906876,0.175763929,0.69572167,0.065266585,0,-0.759609782,0.409353141,-0.0872665
3.708,-0.252731578,-0.037534618,-0.039046819,1.90038,1.04678366,0.01312,1.148601859,-0.039683108,0,-1.930006431,0.185439662,0.687164339,0.06639713,0,-0.74960948,0.408692667,-0.0872665
3.717,-0.25073775,-0.036463571,-0.034582137,1.90369,1.04840968,0.01223,1.170964895,-0.044550573,0,-1.936797987,0.204204477,0.675915675,0.070259308,0,-0.739851937,0.407392132,-0.0872665
3.725,-0.24870336,-0.035800206,-0.029995665,1.90679,1.05015966,0.01158,1.192600849,-0.048268476,0,-1.939897924,0.217681092,0.664707222,0.073145873,0,-0.72932895,0.406634075,-0.0872665
3.733,-0.247271245,-0.034793474,-0.026068791,1.90999,1.05191221,0.01087,1.21443931,-0.052251959,0,-1.939761932,0.225533802,0.653618344,0.076198128,0,-0.718262239,0.405916657,-0.0872665
3.742,-0.246305608,-0.034563365,-0.022481076,1.91317,1.05352085,0.01034,1.2362546,-0.054119667,0,-1.936279368,0.231446465,0.643399776,0.078001977,0,-0.708006687,0.406276796,-0.0872665
3.75,-0.243895447,-0.03333575,-0.016949562,1.91647,1.05512585,0.00949,1.25492533,-0.059616838,0,-1.929946253,0.244319812,0.630944131,0.08201235,0,-0.695985702,0.407496046,-0.0872665
3.758,-0.243887934,-0.033409555,-0.014545034,1.91924,1.05630237,0.0093,1.277196947,-0.059972418,0,-1.92061826,0.249029578,0.624023044,0.082668234,0,-0.688924416,0.407955799,-0.0872665
3.767,-0.24280396,-0.032674918,-0.009855018,1.92241,1.05774045,0.00872,1.295252045,-0.064091178,0,-1.90891941,0.261229216,0.613650153,0.08543005,0,-0.677552089,0.407789742,-0.0872665
3.775,-0.24269729,-0.032892919,-0.006269794,1.92506,1.05886952,0.00851,1.313736578,-0.064953895,0,-1.893914369,0.266838757,0.607154895,0.086378376,0,-0.67164089,0.407899531,-0.0872665
3.783,-0.241784987,-0.032370113,-0.0015862,1.92787,1.06000872,0.00822,1.330134582,-0.067199023,0,-1.876951638,0.274355381,0.598087713,0.088433098,0,-0.66226098,0.405872482,-0.0872665
3.792,-0.242242355,-0.031958811,0.002129859,1.93052,1.06086046,0.00795,1.348287293,-0.068318336,0,-1.858699588,0.274838902,0.592024053,0.090217992,0,-0.655778378,0.406525196,-0.0872665
3.8,-0.241243845,-0.030935411,0.005216779,1.93358,1.06197893,0.00754,1.362507887,-0.070198948,0,-1.838769623,0.277768506,0.582771762,0.092623243,0,-0.64716735,0.40695478,-0.0872665
3.808,-0.240981447,-0.031034352,0.008974564,1.93618,1.0626323,0.00746,1.376895294,-0.071234158,0,-1.818111784,0.280934408,0.577148311,0.093549219,0,-0.642868956,0.407937749,-0.0872665
3.817,-0.240971094,-0.031055551,0.012119338,1.9388,1.06332307,0.00744,1.389930328,-0.071901088,0,-1.794185441,0.2844798,0.571293764,0.094367192,0,-0.637555291,0.408720221,-0.0872665
3.825,-0.239929389,-0.030898008,0.013930403,1.94203,1.06422801,0.00739,1.399576952,-0.071738149,0,-1.765921933,0.290266339,0.562626849,0.095079202,0,-0.630873474,0.409015311,-0.0872665
3.833,-0.239194326,-0.030806104,0.01415463,1.94512,1.06510531,0.00754,1.406270871,-0.069855588,0,-1.732706621,0.302256279,0.554596346,0.095127745,0,-0.624548598,0.409332269,-0.0872665
3.842,-0.239206411,-0.03110463,0.015318806,1.94784,1.06564557,0.00784,1.414682195,-0.06794148,0,-1.702331189,0.309383072,0.549157803,0.094812523,0,-0.620429902,0.410770661,-0.0872665
3.85,-0.238876196,-0.031554352,0.017696871,1.95079,1.06608446,0.00808,1.422949967,-0.066802791,0,-1.675106457,0.309189014,0.543527676,0.094600778,0,-0.617504055,0.414461919,-0.0872665
3.858,-0.239264035,-0.03202018,0.018316911,1.95365,1.06658057,0.00838,1.429395721,-0.064616805,0,-1.645904498,0.307009283,0.538622131,0.09393263,0,-0.614301323,0.418305073,-0.0872665
3.867,-0.238549071,-0.03295075,0.019193209,1.95672,1.06701328,0.00884,1.434023288,-0.061767256,0,-1.618456687,0.300811201,0.532867705,0.092834714,0,-0.612025536,0.421174984,-0.0872665
3.875,-0.237716476,-0.033793346,0.021042954,1.95962,1.06720871,0.00934,1.438993123,-0.059786521,0,-1.594549585,0.288945562,0.527846009,0.092017404,0,-0.611096642,0.423713523,-0.0872665
3.883,-0.237846812,-0.03435674,0.022593156,1.96254,1.06736063,0.00983,1.440689775,-0.057635475,0,-1.55861898,0.291701742,0.523978353,0.091327498,0,-0.611086689,0.427274257,-0.0872665
3.892,-0.238062764,-0.035380402,0.026853646,1.9656,1.0673505,0.01016,1.442657521,-0.058242701,0,-1.530574973,0.289284116,0.521163168,0.090772557,0,-0.612464666,0.430018015,-0.0872665
3.9,-0.237542045,-0.035265954,0.025689826,1.9687,1.0674513,0.01066,1.443429751,-0.054070313,0,-1.499583543,0.285323433,0.516501097,0.089899886,0,-0.612571288,0.434848456,-0.0872665
3.908,-0.2366603,-0.037617563,0.026029806,1.97202,1.06760779,0.01152,1.441959549,-0.049873391,0,-1.474940261,0.278479511,0.512000414,0.086041068,0,-0.613785799,0.440885658,-0.0872665
3.917,-0.235571816,-0.037808032,0.027234396,1.97552,1.06766313,0.01188,1.440896633,-0.04821781,0,-1.449400921,0.273539377,0.506688942,0.085299956,0,-0.614248301,0.448410779,-0.0872665
3.925,-0.23500862,-0.039568297,0.030309038,1.97888,1.06746585,0.01253,1.439384401,-0.047118068,0,-1.426062461,0.269753546,0.503994579,0.082853511,0,-0.617874344,0.452934647,-0.0872665
3.933,-0.234169008,-0.041227024,0.031976771,1.98227,1.06723539,0.01327,1.437082896,-0.044890454,0,-1.403026244,0.265502255,0.500699017,0.080209959,0,-0.62149878,0.457998105,-0.0872665
3.942,-0.233289655,-0.042800923,0.033514003,1.98572,1.0670788,0.01392,1.434083646,-0.042628091,0,-1.380782706,0.262170781,0.496876853,0.077811411,0,-0.624244082,0.462397109,-0.0872665
3.95,-0.23200188,-0.043773433,0.034872236,1.98929,1.06690295,0.0144,1.430402759,-0.041064586,0,-1.360607693,0.258632713,0.492380066,0.076239015,0,-0.626856734,0.466199008,-0.0872665
3.958,-0.23070921,-0.043891446,0.036464911,1.99302,1.06663457,0.01481,1.426534297,-0.04050276,0,-1.342203434,0.257689771,0.48754769,0.075743203,0,-0.629745502,0.470141627,-0.0872665
3.967,-0.228635072,-0.043568391,0.037475473,1.99715,1.0664995,0.01515,1.420749745,-0.03957041,0,-1.324176665,0.260812875,0.480006859,0.075665494,0,-0.63015039,0.474805863,-0.0872665
3.975,-0.226390708,-0.043102988,0.037357757,2.00126,1.06633952,0.01545,1.413730211,-0.037684342,0,-1.30521779,0.264507413,0.471866073,0.075690506,0,-0.629248727,0.477944844,-0.0872665
3.983,-0.224922452,-0.044394767,0.039216189,2.00522,1.06602046,0.01594,1.409907958,-0.037292674,0,-1.298266795,0.251887236,0.46656822,0.073792554,0,-0.631032734,0.481999641,-0.0872665
3.992,-0.224432547,-0.044708105,0.041898018,2.00929,1.06561657,0.01624,1.40706421,-0.038417536,0,-1.292520428,0.240977738,0.462433423,0.073363664,0,-0.633706037,0.489080141,-0.0872665
4,-0.223888167,-0.04299004,0.044370491,2.01333,1.06505862,0.01619,1.402190459,-0.040972873,0,-1.27972267,0.241466634,0.458717514,0.075774632,0,-0.638435071,0.49155024,-0.0872665
4.008,-0.222260383,-0.042574977,0.046464308,2.01749,1.06450786,0.01646,1.398160834,-0.042111555,0,-1.275333592,0.238981452,0.453923251,0.076326458,0,-0.64430897,0.493225671,-0.0872665
4.017,-0.220234506,-0.042401557,0.047062648,2.02169,1.06393914,0.0168,1.395321506,-0.041758135,0,-1.273794679,0.220887826,0.448474971,0.076244117,0,-0.650478994,0.50038065,-0.0872665
4.025,-0.220063092,-0.041905785,0.046634993,2.02553,1.06357936,0.01726,1.390062865,-0.040800291,0,-1.266500635,0.216940823,0.443333417,0.075998006,0,-0.650710652,0.506342845,-0.0872665
4.033,-0.219669386,-0.040783546,0.046482247,2.02971,1.06315417,0.01767,1.385715067,-0.04036465,0,-1.262250349,0.212334208,0.436735445,0.076429501,0,-0.64856819,0.51552489,-0.0872665
4.042,-0.218481973,-0.039598421,0.046291639,2.03414,1.06267383,0.01801,1.380668431,-0.039895657,0,-1.26014394,0.20600916,0.429736675,0.076927571,0,-0.648422948,0.524959005,-0.0872665
4.05,-0.217068596,-0.039096222,0.04650397,2.03877,1.06235755,0.01846,1.373658908,-0.039218545,0,-1.258499521,0.20282011,0.42207249,0.076443346,0,-0.647421297,0.533067279,-0.0872665
4.058,-0.216385123,-0.038522365,0.047084791,2.04323,1.06207354,0.01896,1.366849032,-0.038820516,0,-1.256252191,0.197609663,0.414493684,0.076208923,0,-0.64438745,0.540980598,-0.0872665
4.067,-0.216174043,-0.037407573,0.0483912,2.04757,1.0616283,0.01927,1.360702875,-0.039594214,0,-1.254486066,0.193109669,0.409188935,0.076962477,0,-0.645846575,0.543018741,-0.0872665
4.075,-0.215458509,-0.035528064,0.046143674,2.05217,1.06142325,0.01966,1.35366442,-0.038192403,0,-1.25202932,0.185340202,0.401418104,0.077713962,0,-0.645871081,0.544154625,-0.0872665
4.083,-0.215723099,-0.03392596,0.046274665,2.05653,1.06092821,0.02001,1.347215231,-0.038451213,0,-1.249837079,0.184477559,0.397041598,0.078827096,0,-0.648999827,0.544811076,-0.0872665
4.092,-0.214461358,-0.032027735,0.045877549,2.06153,1.06087007,0.02029,1.338865496,-0.038605474,0,-1.250737098,0.187394559,0.386060165,0.080177612,0,-0.642708132,0.549171819,-0.0872665
4.1,-0.213941562,-0.028928821,0.045881104,2.06647,1.06052424,0.02034,1.334304739,-0.040647217,0,-1.256593555,0.194405626,0.376945346,0.083300754,0,-0.639109983,0.552283817,-0.0872665
4.108,-0.213950012,-0.025078919,0.045720524,2.07122,1.06019348,0.02036,1.332131377,-0.04301883,0,-1.263809527,0.205864328,0.368257771,0.087260295,0,-0.634502586,0.55548018,-0.0872665
4.117,-0.214271156,-0.021794602,0.04554671,2.07585,1.05991289,0.02059,1.331713518,-0.044550028,0,-1.273301152,0.218325774,0.360185598,0.090300963,0,-0.629953844,0.556932391,-0.0872665
4.125,-0.215329923,-0.019904391,0.045162669,2.0804,1.0596466,0.02118,1.33356492,-0.044698446,0,-1.285817349,0.226777529,0.353796803,0.091240713,0,-0.627089333,0.557552239,-0.0872665
4.133,-0.216860482,-0.017882211,0.045598337,2.08475,1.05944506,0.02165,1.337099169,-0.04634521,0,-1.29902954,0.226533824,0.348582247,0.092714117,0,-0.624853075,0.557336225,-0.0872665
4.142,-0.218222973,-0.01555941,0.044219163,2.08923,1.05942249,0.02207,1.339807695,-0.047261121,0,-1.310748964,0.224912024,0.342588343,0.094569059,0,-0.621853806,0.556192805,-0.0872665
4.15,-0.219469973,-0.013307919,0.042937815,2.09394,1.05950357,0.0226,1.341699367,-0.048303506,0,-1.321664886,0.223346266,0.335908854,0.096007022,0,-0.618127063,0.554061455,-0.0872665
4.158,-0.220790541,-0.011685834,0.042052881,2.09854,1.05961275,0.02327,1.342278493,-0.048929297,0,-1.330694543,0.224503177,0.329807389,0.096532307,0,-0.615127447,0.551247417,-0.0872665
4.167,-0.223820424,-0.010708741,0.040578684,2.10282,1.05961421,0.02416,1.343393142,-0.047849608,0,-1.337403508,0.225977823,0.326887306,0.096260556,0,-0.614067409,0.550459,-0.0872665
4.175,-0.225405391,-0.007250263,0.038464226,2.1077,1.05998969,0.0246,1.34084865,-0.048636487,0,-1.342409718,0.237055502,0.318117939,0.099426684,0,-0.605466722,0.54854121,-0.0872665
4.183,-0.227383437,-0.005493782,0.036359947,2.11235,1.06036885,0.02554,1.33749837,-0.046740578,0,-1.345479302,0.250136261,0.312215188,0.100014989,0,-0.601135132,0.544560154,-0.0872665
4.192,-0.230014488,-0.003651515,0.035043787,2.11703,1.06063214,0.02644,1.336261188,-0.045818696,0,-1.35073314,0.256985125,0.308194858,0.100831316,0,-0.599467648,0.540546993,-0.0872665
4.2,-0.232026573,-0.001967514,0.035360356,2.12197,1.06111053,0.02722,1.333181625,-0.045988328,0,-1.355324985,0.271900741,0.302350866,0.101447689,0,-0.595437528,0.531095047,-0.0872665
4.208,-0.23352464,-0.000519534,0.036348543,2.12699,1.0617516,0.0279,1.329760034,-0.046181528,0,-1.360217043,0.282829898,0.296776857,0.101749841,0,-0.592823374,0.52359387,-0.0872665
4.217,-0.235381553,0.001448875,0.035107365,2.13185,1.0624526,0.02883,1.326330373,-0.044712423,0,-1.362635224,0.291788966,0.291972495,0.102202312,0,-0.590734359,0.514481787,-0.0872665
4.225,-0.237345658,0.003672602,0.033845235,2.13682,1.0632954,0.02981,1.321468698,-0.0429202,0,-1.359085505,0.30710112,0.287137776,0.102791398,0,-0.588528936,0.503096415,-0.0872665
4.233,-0.239732369,0.005480202,0.034385577,2.14159,1.06416144,0.03065,1.320886032,-0.044131233,0,-1.370925994,0.306967088,0.283794753,0.103040572,0,-0.587786966,0.493002814,-0.0872665
4.242,-0.242537798,0.006641365,0.033285678,2.14632,1.06531342,0.03184,1.318228536,-0.04241028,0,-1.376008155,0.308445593,0.280227524,0.102020256,0,-0.585806532,0.479246009,-0.0872665
4.25,-0.245551129,0.008520725,0.030374173,2.15119,1.06676557,0.033,1.311142887,-0.038796197,0,-1.363599417,0.327345585,0.275773368,0.101966819,0,-0.581385242,0.464314273,-0.0872665
4.258,-0.247472572,0.00993224,0.028396318,2.1561,1.06832991,0.03424,1.30557415,-0.036145121,0,-1.363811043,0.333301242,0.270895361,0.101248226,0,-0.577931899,0.449078151,-0.0872665
4.267,-0.249268062,0.01243096,0.026610366,2.16084,1.07003518,0.03528,1.30037278,-0.035034583,0,-1.36239663,0.338458929,0.266312501,0.101876362,0,-0.574492137,0.43050461,-0.0872665
4.275,-0.25083354,0.015228236,0.024250743,2.16586,1.07188479,0.03624,1.295213023,-0.03459294,0,-1.366318061,0.347015949,0.261086748,0.102878934,0,-0.57124449,0.410765837,-0.0872665
4.283,-0.253021167,0.015752384,0.022310377,2.17103,1.07405505,0.0378,1.288279711,-0.030390582,0,-1.362002189,0.345212821,0.25678418,0.10059307,0,-0.568496926,0.389205322,-0.0872665
4.292,-0.254995237,0.017632099,0.021226005,2.17615,1.07639228,0.03891,1.282090616,-0.030175401,0,-1.368340779,0.348662488,0.252524747,0.10044272,0,-0.565324845,0.366764388,-0.0872665
4.3,-0.25692198,0.018878828,0.017928999,2.18093,1.0790547,0.04047,1.271778197,-0.024834581,0,-1.352869278,0.358777118,0.24905125,0.098947003,0,-0.562809852,0.343540511,-0.0872665
4.308,-0.258181201,0.022225849,0.015507555,2.18609,1.08204301,0.0413,1.262022716,-0.025114911,0,-1.349497047,0.369461406,0.24395229,0.100853664,0,-0.558489045,0.315264745,-0.0872665
4.317,-0.25981999,0.023290915,0.013948465,2.19129,1.08531805,0.04271,1.251133224,-0.02234773,0,-1.33917445,0.371320303,0.240193833,0.099334991,0,-0.554795536,0.287348618,-0.0872665
4.325,-0.260766209,0.025495808,0.012128348,2.19646,1.08866356,0.04385,1.240768026,-0.021794417,0,-1.338282418,0.377537644,0.23564309,0.099509361,0,-0.550406572,0.25848275,-0.0872665
4.333,-0.262169977,0.026930427,0.009809907,2.20143,1.09221865,0.04523,1.228733659,-0.018784897,0,-1.325097504,0.380996664,0.232726154,0.098504267,0,-0.54714037,0.227410541,-0.0872665
4.342,-0.263339654,0.02922374,0.006776968,2.20641,1.09599303,0.04635,1.217439444,-0.01731126,0,-1.319892356,0.385106801,0.229620578,0.098740923,0,-0.543361526,0.193524764,-0.0872665
4.35,-0.264358669,0.030655753,0.003647313,2.21136,1.09996069,0.04785,1.203262733,-0.013228986,0,-1.300666757,0.390602348,0.226663517,0.097524946,0,-0.539790129,0.157508968,-0.0872665
4.358,-0.265363371,0.033415482,0.00035491,2.21638,1.10392538,0.04893,1.191355992,-0.012213047,0,-1.293108117,0.392711264,0.223740081,0.098421014,0,-0.535920004,0.118167908,-0.0872665
4.367,-0.266971548,0.03559553,-0.00271381,2.2213,1.10792915,0.05028,1.178768926,-0.009367868,0,-1.276242394,0.395089018,0.223297324,0.098395014,0,-0.533927274,0.077428816,-0.0872665
4.375,-0.269163605,0.036030966,-0.003580323,2.22582,1.11200418,0.05168,1.166075996,-0.007658309,0,-1.265770343,0.39895303,0.226357741,0.096262354,0,-0.535100582,0.036519941,-0.0872665
4.383,-0.270579948,0.036330072,-0.004669231,2.23042,1.11606025,0.05307,1.152901679,-0.005777181,0,-1.255377469,0.399766568,0.229960168,0.093722499,0,-0.538788572,-0.005538945,-0.0872665
4.392,-0.272382249,0.036435259,-0.004958132,2.23486,1.11995565,0.0544,1.141011522,-0.003863763,0,-1.244794238,0.399501885,0.236393804,0.09091241,0,-0.546640533,-0.045909525,-0.0872665
4.4,-0.274250538,0.037217534,-0.007088334,2.23899,1.12382815,0.05566,1.129165731,-0.001247821,0,-1.230094184,0.399774851,0.244475946,0.08918053,0,-0.558034334,-0.079934383,-0.0872665
4.408,-0.276503836,0.036631731,-0.010450201,2.24308,1.12764526,0.05736,1.11701079,0.004778825,0,-1.211459809,0.400443277,0.255177493,0.085445547,0,-0.575402548,-0.101503209,-0.0872665
4.417,-0.278055851,0.036264826,-0.007291257,2.2474,1.13144601,0.05838,1.104941279,0.003355397,0,-1.205585774,0.39977199,0.268138356,0.083059267,0,-0.596683152,-0.130050414,-0.0872665
4.425,-0.27941879,0.034520208,-0.00523132,2.25147,1.13505273,0.05983,1.092234887,0.00571773,0,-1.194216752,0.399828095,0.283272984,0.078950306,0,-0.623849372,-0.142441099,-0.0872665
4.433,-0.281486161,0.033253703,-0.002941628,2.2552,1.1385583,0.06123,1.081292766,0.007707004,0,-1.182051626,0.397781471,0.302099159,0.075475862,0,-0.657036904,-0.155639296,-0.0872665
4.442,-0.283466769,0.031972567,-0.000609527,2.25879,1.14203014,0.06263,1.07040557,0.009594221,0,-1.170123799,0.395452452,0.32352772,0.0718725,0,-0.696286433,-0.168862853,-0.0872665
4.45,-0.284343472,0.029609349,0.000504862,2.26247,1.14561929,0.06433,1.056868845,0.013912498,0,-1.154775621,0.396975973,0.3444219,0.066539774,0,-0.739681102,-0.176471279,-0.0872665
4.458,-0.285033625,0.026989095,0.001177805,2.26601,1.14926945,0.06616,1.042259371,0.01911398,0,-1.137045428,0.399074566,0.366216163,0.060548181,0,-0.785814133,-0.180845973,-0.0872665
4.467,-0.285827138,0.024214962,0.002612201,2.26947,1.15263177,0.0679,1.029342497,0.023854713,0,-1.123084784,0.399356318,0.391300075,0.054584618,0,-0.838130924,-0.18001329,-0.0872665
